ticket_id,created_at,priority,text,label
TKT25080609943,2025-08-06T07:09,P3,New starter needs access to finance application and mailbox.,access_request
TKT25081009944,2025-08-10T11:22,P3,VPN connection drops repeatedly after connecting. since this morning,vpn_issue
TKT25062109945,2025-06-21T15:03,P3,"Feature not working after update, regression suspected. single user",software_bug
TKT25072809946,2025-07-28T17:07,P4,"User cannot log in, password expired and account locked. please help",password_reset
TKT25080109947,2025-08-01T13:45,P3,"Emails are delayed, users report messages stuck in outbox. please help",email_issue
TKT25080909948,2025-08-09T11:21,P3,Request access to shared folder and group membership update.,access_request
TKT25072809949,2025-07-28T12:25,P3,"Request to reset password, user failed MFA and is locked out. impacting multiple users",password_reset
TKT25080509950,2025-08-05T02:26,P4,Application crashes when exporting report to PDF. ASAP,software_bug
TKT25082909951,2025-08-29T18:28,P4,"Feature not working after update, regression suspected. during shift change",software_bug
TKT25082609952,2025-08-26T01:38,P2,Application crashes when exporting report to PDF.,software_bug
TKT25070909953,2025-07-09T04:37,P4,"WiFi is down in building, SSID not visible.",network_outage
TKT25080109954,2025-08-01T05:57,P3,"Unable to send email, SMTP authentication failed.",email_issue
TKT25081709955,2025-08-17T07:07,P2,Application crashes when exporting report to PDF.,software_bug
TKT25081209956,2025-08-12T06:52,P3,"WiFi is down in building, SSID not visible. after update",network_outage
TKT25072209957,2025-07-22T00:53,P3,Request access to shared folder and group membership update.,access_request
TKT25071709958,2025-07-17T09:32,P3,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25061009959,2025-06-10T21:45,P4,"UI freezes on save, error trace appears in logs.",software_bug
TKT25073109960,2025-07-31T14:15,P2,"Emails are delayed, users report messages stuck in outbox. please help",email_issue
TKT25071409961,2025-07-14T23:43,P3,"User cannot log in, password expired and account locked. since this morning",password_reset
TKT25062309962,2025-06-23T16:25,P3,"Suspicious login detected from unknown location, please investigate. single user",security_alert
TKT25062709963,2025-06-27T05:54,P3,"Unable to authenticate to VPN, error code 691 appears. impacting multiple users",vpn_issue
TKT25061709964,2025-06-17T03:12,P2,New starter needs access to finance application and mailbox. since this morning,access_request
TKT25081809965,2025-08-18T10:47,P4,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25060109966,2025-06-01T19:52,P3,New starter needs access to finance application and mailbox.,access_request
TKT25070709967,2025-07-07T22:45,P2,"User cannot log in, password expired and account locked. after update",password_reset
TKT25061509968,2025-06-15T01:17,P4,"Laptop will not boot, blinking power light and no display. please help",hardware_fault
TKT25082309969,2025-08-23T16:13,P2,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25062309970,2025-06-23T01:27,P4,"Malware alert triggered, endpoint quarantined by AV. impacting multiple users",security_alert
TKT25062609971,2025-06-26T23:20,P3,"Feature not working after update, regression suspected.",software_bug
TKT25080809972,2025-08-08T11:03,P4,Request access to shared folder and group membership update.,access_request
TKT25081609973,2025-08-16T10:51,P2,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25082309974,2025-08-23T10:50,P3,"UI freezes on save, error trace appears in logs.",software_bug
TKT25062309975,2025-06-23T17:04,P3,Please provision role-based access for project workspace. since this morning,access_request
TKT25080209976,2025-08-02T01:19,P3,"Feature not working after update, regression suspected. during shift change",software_bug
TKT25082109977,2025-08-21T15:34,P4,"Unable to authenticate to VPN, error code 691 appears. single user",vpn_issue
TKT25072909978,2025-07-29T21:43,P4,"Outlook is not syncing, mailbox appears offline. during shift change",email_issue
TKT25071709979,2025-07-17T16:22,P3,"Unable to authenticate to VPN, error code 691 appears. ASAP",vpn_issue
TKT25082409980,2025-08-24T03:30,P2,"Keyboard keys not responding, trackpad intermittent. urgent",hardware_fault
TKT25080909981,2025-08-09T03:21,P3,"User cannot log in, password expired and account locked. after update",password_reset
TKT25061309982,2025-06-13T13:21,P4,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25082309983,2025-08-23T11:25,P3,New starter needs access to finance application and mailbox. single user,access_request
TKT25071309984,2025-07-13T01:32,P4,Request access to shared folder and group membership update. since this morning,access_request
TKT25070509985,2025-07-05T18:05,P4,"Malware alert triggered, endpoint quarantined by AV. single user",security_alert
TKT25071909986,2025-07-19T05:39,P3,"Multiple failed attempts, please unlock and reset credentials. during shift change",password_reset
TKT25073009987,2025-07-30T06:02,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25070909988,2025-07-09T02:14,P3,"Emails are delayed, users report messages stuck in outbox. since this morning",email_issue
TKT25073009989,2025-07-30T07:40,P3,"Unable to send email, SMTP authentication failed.",email_issue
TKT25070909990,2025-07-09T19:03,P4,"Malware alert triggered, endpoint quarantined by AV. after update",security_alert
TKT25070309991,2025-07-03T11:04,P4,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25061609992,2025-06-16T17:45,P2,"Emails are delayed, users report messages stuck in outbox. ASAP",email_issue
TKT25081409993,2025-08-14T20:05,P3,"User cannot log in, password expired and account locked.",password_reset
TKT25072709994,2025-07-27T03:15,P4,"Emails are delayed, users report messages stuck in outbox. ASAP",email_issue
TKT25062709995,2025-06-27T09:24,P3,"Remote access not working, tunnel fails during handshake. ASAP",vpn_issue
TKT25070709996,2025-07-07T06:14,P4,"Request to reset password, user failed MFA and is locked out. since this morning",password_reset
TKT25081209997,2025-08-12T13:25,P4,Packet loss and high latency reported across region. during shift change,network_outage
TKT25070809998,2025-07-08T22:44,P2,"Feature not working after update, regression suspected.",software_bug
TKT25080309999,2025-08-03T12:00,P4,"Unable to authenticate to VPN, error code 691 appears. impacting multiple users",vpn_issue
TKT25080310000,2025-08-03T17:21,P4,"Request to reset password, user failed MFA and is locked out. during shift change",password_reset
TKT25060910001,2025-06-09T14:58,P2,"Malware alert triggered, endpoint quarantined by AV.",security_alert
TKT25071610002,2025-07-16T18:53,P4,New starter needs access to finance application and mailbox.,access_request
TKT25071310003,2025-07-13T23:33,P3,"Laptop will not boot, blinking power light and no display. ASAP",hardware_fault
TKT25082010004,2025-08-20T03:32,P2,"Feature not working after update, regression suspected. single user",software_bug
TKT25063010005,2025-06-30T07:15,P3,Application crashes when exporting report to PDF.,software_bug
TKT25070410006,2025-07-04T06:52,P3,"Malware alert triggered, endpoint quarantined by AV. after update",security_alert
TKT25072610007,2025-07-26T01:59,P3,Please provision role-based access for project workspace.,access_request
TKT25071410008,2025-07-14T22:33,P3,"Laptop will not boot, blinking power light and no display.",hardware_fault
TKT25062310009,2025-06-23T11:31,P3,"Remote access not working, tunnel fails during handshake. ASAP",vpn_issue
TKT25072810010,2025-07-28T03:05,P4,"UI freezes on save, error trace appears in logs. ASAP",software_bug
TKT25081510011,2025-08-15T06:44,P3,VPN connection drops repeatedly after connecting. single user,vpn_issue
TKT25073110012,2025-07-31T20:20,P4,"Laptop will not boot, blinking power light and no display.",hardware_fault
TKT25081110013,2025-08-11T12:15,P3,New starter needs access to finance application and mailbox.,access_request
TKT25071710014,2025-07-17T12:56,P3,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25061010015,2025-06-10T14:35,P4,"Request to reset password, user failed MFA and is locked out. ASAP",password_reset
TKT25061010016,2025-06-10T08:30,P3,"User cannot log in, password expired and account locked. during shift change",password_reset
TKT25080310017,2025-08-03T03:42,P3,Application crashes when exporting report to PDF. during shift change,software_bug
TKT25060110018,2025-06-01T08:27,P2,"Remote access not working, tunnel fails during handshake. during shift change",vpn_issue
TKT25072910019,2025-07-29T13:21,P3,"Request to reset password, user failed MFA and is locked out. urgent",password_reset
TKT25070810020,2025-07-08T01:14,P3,"Outlook is not syncing, mailbox appears offline. single user",email_issue
TKT25072210021,2025-07-22T20:28,P1,"Malware alert triggered, endpoint quarantined by AV. ASAP",security_alert
TKT25081010022,2025-08-10T02:10,P4,Packet loss and high latency reported across region. single user,network_outage
TKT25071010023,2025-07-10T17:07,P2,Request access to shared folder and group membership update. since this morning,access_request
TKT25072810024,2025-07-28T09:19,P3,New starter needs access to finance application and mailbox. after update,access_request
TKT25061210025,2025-06-12T19:25,P3,Please provision role-based access for project workspace. single user,access_request
TKT25070510026,2025-07-05T09:08,P3,"Request to reset password, user failed MFA and is locked out. please help",password_reset
TKT25062410027,2025-06-24T10:06,P3,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25070410028,2025-07-04T19:29,P3,Packet loss and high latency reported across region. single user,network_outage
TKT25070510029,2025-07-05T10:12,P3,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25082210030,2025-08-22T07:26,P3,"WiFi is down in building, SSID not visible. after update",network_outage
TKT25061110031,2025-06-11T13:16,P3,"Outlook is not syncing, mailbox appears offline. single user",email_issue
TKT25071110032,2025-07-11T19:32,P3,"Multiple failed attempts, please unlock and reset credentials. ASAP",password_reset
TKT25081010033,2025-08-10T22:13,P1,Packet loss and high latency reported across region. single user,network_outage
TKT25081110034,2025-08-11T17:19,P4,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25081510035,2025-08-15T06:07,P1,New starter needs access to finance application and mailbox. ASAP,access_request
TKT25070610036,2025-07-06T13:02,P2,"Unable to send email, SMTP authentication failed.",email_issue
TKT25082310037,2025-08-23T20:46,P1,"Unable to send email, SMTP authentication failed.",email_issue
TKT25081910038,2025-08-19T20:53,P4,"User cannot log in, password expired and account locked. single user",password_reset
TKT25061510039,2025-06-15T23:36,P2,Request access to shared folder and group membership update. after update,access_request
TKT25060610040,2025-06-06T22:32,P3,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25072410041,2025-07-24T03:50,P3,"Keyboard keys not responding, trackpad intermittent. single user",hardware_fault
TKT25072710042,2025-07-27T23:07,P2,"Outlook is not syncing, mailbox appears offline. impacting multiple users",email_issue
TKT25070410043,2025-07-04T04:55,P2,"Laptop will not boot, blinking power light and no display.",hardware_fault
TKT25070610044,2025-07-06T01:02,P3,Request access to shared folder and group membership update.,access_request
TKT25081510045,2025-08-15T03:00,P3,"Multiple failed attempts, please unlock and reset credentials. please help",password_reset
TKT25061610046,2025-06-16T02:31,P2,"Multiple failed attempts, please unlock and reset credentials. ASAP",password_reset
TKT25081210047,2025-08-12T12:41,P2,Please provision role-based access for project workspace.,access_request
TKT25071910048,2025-07-19T12:24,P3,"UI freezes on save, error trace appears in logs. urgent",software_bug
TKT25072210049,2025-07-22T18:33,P3,Request access to shared folder and group membership update.,access_request
TKT25081310050,2025-08-13T22:15,P4,"Laptop will not boot, blinking power light and no display. after update",hardware_fault
TKT25072710051,2025-07-27T09:51,P3,Packet loss and high latency reported across region.,network_outage
TKT25081810052,2025-08-18T14:34,P4,"User cannot log in, password expired and account locked.",password_reset
TKT25061510053,2025-06-15T20:11,P3,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25061410054,2025-06-14T00:26,P3,"WiFi is down in building, SSID not visible. since this morning",network_outage
TKT25082410055,2025-08-24T05:00,P4,"Feature not working after update, regression suspected.",software_bug
TKT25071010056,2025-07-10T12:14,P3,"Multiple failed attempts, please unlock and reset credentials. impacting multiple users",password_reset
TKT25060710057,2025-06-07T08:08,P2,"WiFi is down in building, SSID not visible.",network_outage
TKT25081810058,2025-08-18T13:33,P4,"UI freezes on save, error trace appears in logs. ASAP",software_bug
TKT25062710059,2025-06-27T22:30,P3,Please provision role-based access for project workspace.,access_request
TKT25080410060,2025-08-04T16:54,P4,Please provision role-based access for project workspace.,access_request
TKT25080410061,2025-08-04T00:11,P3,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25071010062,2025-07-10T22:55,P4,"Keyboard keys not responding, trackpad intermittent. ASAP",hardware_fault
TKT25080510063,2025-08-05T21:19,P2,"User cannot log in, password expired and account locked.",password_reset
TKT25082210064,2025-08-22T06:20,P3,"Request to reset password, user failed MFA and is locked out. impacting multiple users",password_reset
TKT25071210065,2025-07-12T01:37,P2,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25072010066,2025-07-20T09:58,P4,"Remote access not working, tunnel fails during handshake. after update",vpn_issue
TKT25082610067,2025-08-26T15:28,P3,"WiFi is down in building, SSID not visible. since this morning",network_outage
TKT25071910068,2025-07-19T19:21,P2,Device overheating and shutting down under load.,hardware_fault
TKT25081210069,2025-08-12T06:21,P4,Device overheating and shutting down under load. ASAP,hardware_fault
TKT25060310070,2025-06-03T11:18,P3,Please provision role-based access for project workspace. single user,access_request
TKT25082610071,2025-08-26T09:32,P2,Please provision role-based access for project workspace. single user,access_request
TKT25071410072,2025-07-14T08:59,P4,Packet loss and high latency reported across region. since this morning,network_outage
TKT25081010073,2025-08-10T21:12,P3,"Unable to send email, SMTP authentication failed. impacting multiple users",email_issue
TKT25063010074,2025-06-30T10:38,P4,Please provision role-based access for project workspace. after update,access_request
TKT25061610075,2025-06-16T21:47,P3,"Multiple failed attempts, please unlock and reset credentials. during shift change",password_reset
TKT25080310076,2025-08-03T17:08,P3,Device overheating and shutting down under load.,hardware_fault
TKT25081110077,2025-08-11T04:23,P4,"UI freezes on save, error trace appears in logs.",software_bug
TKT25082410078,2025-08-24T14:27,P3,"Malware alert triggered, endpoint quarantined by AV.",security_alert
TKT25081010079,2025-08-10T19:39,P2,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25080310080,2025-08-03T10:26,P3,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25070610081,2025-07-06T10:39,P4,Application crashes when exporting report to PDF.,software_bug
TKT25061210082,2025-06-12T01:40,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25061510083,2025-06-15T03:50,P4,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25071110084,2025-07-11T03:09,P2,"Request to reset password, user failed MFA and is locked out. ASAP",password_reset
TKT25071910085,2025-07-19T06:56,P2,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25072610086,2025-07-26T05:59,P2,"Unable to send email, SMTP authentication failed.",email_issue
TKT25072010087,2025-07-20T11:28,P2,Please provision role-based access for project workspace. single user,access_request
TKT25080610088,2025-08-06T07:56,P3,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25080710089,2025-08-07T07:20,P4,"Unable to authenticate to VPN, error code 691 appears. impacting multiple users",vpn_issue
TKT25080410090,2025-08-04T18:52,P3,"Unable to send email, SMTP authentication failed.",email_issue
TKT25071210091,2025-07-12T06:15,P3,"Malware alert triggered, endpoint quarantined by AV. urgent",security_alert
TKT25072910092,2025-07-29T20:52,P3,"WiFi is down in building, SSID not visible.",network_outage
TKT25070510093,2025-07-05T16:04,P3,Packet loss and high latency reported across region.,network_outage
TKT25071710094,2025-07-17T22:17,P3,New starter needs access to finance application and mailbox. urgent,access_request
TKT25071010095,2025-07-10T08:03,P2,"Unable to send email, SMTP authentication failed. urgent",email_issue
TKT25072610096,2025-07-26T11:51,P4,"Malware alert triggered, endpoint quarantined by AV. urgent",security_alert
TKT25081910097,2025-08-19T01:42,P3,Request access to shared folder and group membership update. after update,access_request
TKT25082810098,2025-08-28T23:55,P4,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25060110099,2025-06-01T22:10,P4,Please provision role-based access for project workspace. impacting multiple users,access_request
TKT25060910100,2025-06-09T10:12,P4,Application crashes when exporting report to PDF.,software_bug
TKT25080510101,2025-08-05T09:41,P3,"Suspicious login detected from unknown location, please investigate. since this morning",security_alert
TKT25070710102,2025-07-07T23:03,P3,Please provision role-based access for project workspace. please help,access_request
TKT25061210103,2025-06-12T03:02,P3,"Outlook is not syncing, mailbox appears offline. urgent",email_issue
TKT25061710104,2025-06-17T17:24,P2,"Unable to send email, SMTP authentication failed.",email_issue
TKT25060210105,2025-06-02T11:02,P2,"Feature not working after update, regression suspected.",software_bug
TKT25072810106,2025-07-28T18:05,P2,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25062210107,2025-06-22T17:08,P4,"Laptop will not boot, blinking power light and no display. urgent",hardware_fault
TKT25081010108,2025-08-10T02:10,P1,"Site cannot reach internet, multiple devices affected. ASAP",network_outage
TKT25062210109,2025-06-22T02:05,P3,"Suspicious login detected from unknown location, please investigate.",security_alert
TKT25070310110,2025-07-03T18:37,P4,"User cannot log in, password expired and account locked. during shift change",password_reset
TKT25073110111,2025-07-31T14:32,P3,"WiFi is down in building, SSID not visible. urgent",network_outage
TKT25081510112,2025-08-15T01:47,P3,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25061510113,2025-06-15T05:56,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25070510114,2025-07-05T05:37,P4,Please provision role-based access for project workspace. urgent,access_request
TKT25060710115,2025-06-07T20:14,P3,"Possible phishing reported, user clicked link and entered credentials. please help",security_alert
TKT25072110116,2025-07-21T12:43,P4,"User cannot log in, password expired and account locked.",password_reset
TKT25081910117,2025-08-19T15:57,P3,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25071110118,2025-07-11T13:20,P2,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25072410119,2025-07-24T10:38,P3,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25061810120,2025-06-18T14:15,P3,"WiFi is down in building, SSID not visible. impacting multiple users",network_outage
TKT25060910121,2025-06-09T23:14,P3,Device overheating and shutting down under load. ASAP,hardware_fault
TKT25060310122,2025-06-03T17:35,P3,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25060510123,2025-06-05T08:55,P3,"Unable to send email, SMTP authentication failed. impacting multiple users",email_issue
TKT25072410124,2025-07-24T11:03,P4,"WiFi is down in building, SSID not visible.",network_outage
TKT25071510125,2025-07-15T17:11,P2,New starter needs access to finance application and mailbox. since this morning,access_request
TKT25062810126,2025-06-28T13:13,P4,New starter needs access to finance application and mailbox.,access_request
TKT25062410127,2025-06-24T14:45,P1,Request access to shared folder and group membership update.,access_request
TKT25082910128,2025-08-29T15:58,P3,"Request to reset password, user failed MFA and is locked out. after update",password_reset
TKT25070210129,2025-07-02T21:08,P4,Packet loss and high latency reported across region. single user,network_outage
TKT25061010130,2025-06-10T16:24,P4,"User cannot log in, password expired and account locked.",password_reset
TKT25072010131,2025-07-20T11:01,P2,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25062110132,2025-06-21T19:05,P4,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25062310133,2025-06-23T09:05,P4,"Feature not working after update, regression suspected. since this morning",software_bug
TKT25071710134,2025-07-17T11:40,P1,New starter needs access to finance application and mailbox.,access_request
TKT25080710135,2025-08-07T19:40,P3,Request access to shared folder and group membership update. since this morning,access_request
TKT25082910136,2025-08-29T06:17,P3,"Unable to authenticate to VPN, error code 691 appears. ASAP",vpn_issue
TKT25071910137,2025-07-19T03:44,P3,"Feature not working after update, regression suspected.",software_bug
TKT25073010138,2025-07-30T22:57,P3,"Suspicious login detected from unknown location, please investigate. please help",security_alert
TKT25080310139,2025-08-03T00:42,P4,Device overheating and shutting down under load.,hardware_fault
TKT25062210140,2025-06-22T18:21,P4,"Unable to authenticate to VPN, error code 691 appears. after update",vpn_issue
TKT25062510141,2025-06-25T07:53,P4,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25060310142,2025-06-03T01:25,P3,"Request to reset password, user failed MFA and is locked out. single user",password_reset
TKT25082210143,2025-08-22T09:27,P4,Device overheating and shutting down under load. during shift change,hardware_fault
TKT25071310144,2025-07-13T01:46,P2,"Multiple failed attempts, please unlock and reset credentials. since this morning",password_reset
TKT25070510145,2025-07-05T07:19,P2,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25080810146,2025-08-08T10:08,P2,"Employee cannot log in, password expired and account locked.",password_reset
TKT25060610147,2025-06-06T23:01,P4,"Outlook is not syncing, mailbox appears offline. please help",email_issue
TKT25071310148,2025-07-13T22:18,P4,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25070410149,2025-07-04T04:26,P3,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25061310150,2025-06-13T08:40,P2,"WiFi is down in building, SSID not visible. single user",network_outage
TKT25062010151,2025-06-20T20:53,P2,"User cannot log in, password expired and account locked. impacting multiple users",password_reset
TKT25062610152,2025-06-26T17:28,P4,Packet loss and high latency reported across region. impacting multiple users,network_outage
TKT25080810153,2025-08-08T05:24,P2,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25081010154,2025-08-10T19:39,P4,"Feature not working after update, regression suspected.",software_bug
TKT25070110155,2025-07-01T08:13,P3,"UI freezes on save, error trace appears in logs.",software_bug
TKT25062910156,2025-06-29T02:16,P1,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25081110157,2025-08-11T14:01,P3,New starter needs access to finance application and mailbox. after update,access_request
TKT25061510158,2025-06-15T19:53,P4,"User cannot log in, password expired and account locked. please help",password_reset
TKT25080710159,2025-08-07T04:27,P3,"User cannot log in, password expired and account locked.",password_reset
TKT25073110160,2025-07-31T02:02,P4,Please provision role-based access for project workspace. since this morning,access_request
TKT25060910161,2025-06-09T14:49,P3,"WiFi is down in building, SSID not visible. since this morning",network_outage
TKT25060410162,2025-06-04T00:19,P4,"Unable to send email, SMTP authentication failed.",email_issue
TKT25070610163,2025-07-06T01:26,P3,"Keyboard keys not responding, trackpad intermittent. ASAP",hardware_fault
TKT25081410164,2025-08-14T00:36,P2,"Request to reset password, user failed MFA and is locked out. impacting multiple users",password_reset
TKT25062910165,2025-06-29T00:27,P1,"Feature not working after update, regression suspected. ASAP",software_bug
TKT25072610166,2025-07-26T09:10,P3,Request access to shared folder and group membership update.,access_request
TKT25061810167,2025-06-18T03:24,P3,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25081810168,2025-08-18T09:05,P3,Device overheating and shutting down under load. during shift change,hardware_fault
TKT25081310169,2025-08-13T15:03,P2,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25071810170,2025-07-18T00:31,P3,"UI freezes on save, error trace appears in logs.",software_bug
TKT25060410171,2025-06-04T17:22,P2,"WiFi is down in building, SSID not visible.",network_outage
TKT25071210172,2025-07-12T02:36,P1,Request access to shared folder and group membership update.,access_request
TKT25060910173,2025-06-09T20:30,P3,Please provision role-based access for project workspace. please help,access_request
TKT25072310174,2025-07-23T22:12,P3,"Site cannot reach internet, multiple devices affected. since this morning",network_outage
TKT25070710175,2025-07-07T07:33,P1,"Feature not working after update, regression suspected.",software_bug
TKT25061410176,2025-06-14T16:10,P4,"Request to reset password, user failed MFA and is locked out. since this morning",password_reset
TKT25080210177,2025-08-02T09:08,P4,New starter needs access to finance application and mailbox.,access_request
TKT25070510178,2025-07-05T22:23,P3,VPN connection drops repeatedly after connecting. single user,vpn_issue
TKT25070310179,2025-07-03T08:01,P3,"Laptop will not boot, blinking power light and no display. during shift change",hardware_fault
TKT25080210180,2025-08-02T16:28,P2,"Emails are delayed, users report messages stuck in outbox. after update",email_issue
TKT25071410181,2025-07-14T05:44,P2,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25062810182,2025-06-28T09:45,P4,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25070410183,2025-07-04T23:23,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25061010184,2025-06-10T01:31,P1,Application crashes when exporting report to PDF.,software_bug
TKT25081410185,2025-08-14T18:51,P3,"User cannot log in, password expired and account locked. after update",password_reset
TKT25072410186,2025-07-24T23:47,P3,"WiFi is down in building, SSID not visible. ASAP",network_outage
TKT25082510187,2025-08-25T11:34,P3,Please provision role-based access for project workspace.,access_request
TKT25060710188,2025-06-07T20:25,P2,"Suspicious login detected from unknown location, please investigate.",security_alert
TKT25061210189,2025-06-12T15:56,P4,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25082810190,2025-08-28T04:06,P3,Application crashes when exporting report to PDF. please help,software_bug
TKT25082210191,2025-08-22T05:07,P2,New starter needs access to finance application and mailbox. since this morning,access_request
TKT25071010192,2025-07-10T18:41,P4,Please provision role-based access for project workspace. ASAP,access_request
TKT25073010193,2025-07-30T03:03,P4,"Feature not working after update, regression suspected. during shift change",software_bug
TKT25060310194,2025-06-03T14:33,P3,"Emails are delayed, users report messages stuck in outbox. ASAP",email_issue
TKT25071810195,2025-07-18T02:41,P4,Packet loss and high latency reported across region.,network_outage
TKT25082710196,2025-08-27T04:31,P3,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25081010197,2025-08-10T08:17,P3,"Suspicious login detected from unknown location, please investigate. please help",security_alert
TKT25060310198,2025-06-03T09:41,P3,"User cannot log in, password expired and account locked.",password_reset
TKT25062110199,2025-06-21T23:14,P4,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25062710200,2025-06-27T08:54,P2,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25072710201,2025-07-27T08:38,P3,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25062810202,2025-06-28T00:31,P3,Please provision role-based access for project workspace.,access_request
TKT25080910203,2025-08-09T21:08,P4,VPN connection drops repeatedly after connecting. urgent,vpn_issue
TKT25072410204,2025-07-24T07:03,P3,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25062810205,2025-06-28T04:28,P4,Device overheating and shutting down under load. single user,hardware_fault
TKT25072210206,2025-07-22T07:12,P3,"WiFi is down in building, SSID not visible. after update",network_outage
TKT25061810207,2025-06-18T15:08,P2,"Remote access not working, tunnel fails during handshake. during shift change",vpn_issue
TKT25081810208,2025-08-18T11:02,P3,Application crashes when exporting report to PDF. urgent,software_bug
TKT25062510209,2025-06-25T03:20,P4,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25080810210,2025-08-08T19:17,P3,Request access to shared folder and group membership update. please help,access_request
TKT25080410211,2025-08-04T10:08,P3,Application crashes when exporting report to PDF. single user,software_bug
TKT25081410212,2025-08-14T22:36,P3,"Unable to authenticate to VPN, error code 691 appears. since this morning",vpn_issue
TKT25072710213,2025-07-27T23:49,P1,"UI freezes on save, error trace appears in logs. after update",software_bug
TKT25073110214,2025-07-31T05:59,P3,Please provision role-based access for project workspace.,access_request
TKT25080810215,2025-08-08T19:41,P4,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25072710216,2025-07-27T18:17,P3,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25082810217,2025-08-28T02:29,P2,"WiFi is down in building, SSID not visible. please help",network_outage
TKT25080710218,2025-08-07T13:34,P3,"UI freezes on save, error trace appears in logs.",software_bug
TKT25061010219,2025-06-10T13:41,P3,"Malware alert triggered, endpoint quarantined by AV.",security_alert
TKT25080510220,2025-08-05T20:20,P3,Please provision role-based access for project workspace.,access_request
TKT25070110221,2025-07-01T12:02,P4,Packet loss and high latency reported across region.,network_outage
TKT25072210222,2025-07-22T15:41,P3,"Feature not working after update, regression suspected.",software_bug
TKT25080110223,2025-08-01T05:09,P3,Packet loss and high latency reported across region.,network_outage
TKT25061610224,2025-06-16T11:35,P4,"WiFi is down in building, SSID not visible. since this morning",network_outage
TKT25070310225,2025-07-03T20:06,P3,VPN connection drops repeatedly after connecting. ASAP,vpn_issue
TKT25060310226,2025-06-03T02:18,P4,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25060510227,2025-06-05T03:33,P4,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25081410228,2025-08-14T17:30,P2,"Suspicious login detected from unknown location, please investigate.",security_alert
TKT25082310229,2025-08-23T14:34,P4,Application crashes when exporting report to PDF. please help,software_bug
TKT25081010230,2025-08-10T15:21,P4,"Multiple failed attempts, please unlock and reset credentials. since this morning",password_reset
TKT25081510231,2025-08-15T14:01,P3,Please provision role-based access for project workspace. ASAP,access_request
TKT25062610232,2025-06-26T07:24,P4,Packet loss and high latency reported across region. urgent,network_outage
TKT25062710233,2025-06-27T00:07,P3,"User cannot log in, password expired and account locked.",password_reset
TKT25080110234,2025-08-01T14:31,P3,"Request to reset password, user failed MFA and is locked out. during shift change",password_reset
